_id,name,slug,parent_category
68dd5a4a8d5c1dd8f9cf5cc1,https://www.lottemart.vn/vi-nsg/category/nui-c587,nui,Nui,68dd5a1c8d5c1dd8f9cf5cbd,2025-10-01T16:43:54.779Z,2025-10-01T16:43:54.779Z
68dd5a4a8d5c1dd8f9cf5cc2,https://www.lottemart.vn/vi-nsg/category/mi-y-c588,mi-y,Mì Ý,68dd5a1c8d5c1dd8f9cf5cbd,2025-10-01T16:43:54.779Z,2025-10-01T16:43:54.779Z
68dd5a4a8d5c1dd8f9cf5cc3,https://www.lottemart.vn/vi-nsg/category/mien-bun-kho-c590,mien-bun-kho,"Miến, Bún Khô",68dd5a1c8d5c1dd8f9cf5cbd,2025-10-01T16:43:54.779Z,2025-10-01T16:43:54.779Z
68dd5a6f8d5c1dd8f9cf5cc4,https://www.lottemart.vn/vi-nsg/category/mi-an-lien-c191,mi-an-lien,Mì Ăn Liền,68dd5a1c8d5c1dd8f9cf5cbc,2025-10-01T16:44:31.190Z,2025-10-01T16:44:31.190Z
68dd5a6f8d5c1dd8f9cf5cc5,https://www.lottemart.vn/vi-nsg/category/pho-bun-an-lien-c192,pho-bun-an-lien,"Phở, Bún Ăn Liền",68dd5a1c8d5c1dd8f9cf5cbc,2025-10-01T16:44:31.190Z,2025-10-01T16:44:31.190Z
68dd5a6f8d5c1dd8f9cf5cc6,https://www.lottemart.vn/vi-nsg/category/chao-com-an-lien-c193,chao-com-an-lien,"Cơm, Cháo, Canh Ăn Liền",68dd5a1c8d5c1dd8f9cf5cbc,2025-10-01T16:44:31.190Z,2025-10-01T16:44:31.190Z
68dd5a6f8d5c1dd8f9cf5cc7,https://www.lottemart.vn/vi-nsg/category/topokki-c591,topokki,Topokki,68dd5a1c8d5c1dd8f9cf5cbc,2025-10-01T16:44:31.190Z,2025-10-01T16:44:31.190Z
68dd5aa48d5c1dd8f9cf5cc8,https://www.lottemart.vn/vi-nsg/category/gao-c584,gao,Gạo,68dd5a1c8d5c1dd8f9cf5cbb,2025-10-01T16:45:24.155Z,2025-10-01T16:45:24.155Z
68dd5aa48d5c1dd8f9cf5cc9,https://www.lottemart.vn/vi-nsg/category/dau-cac-loai-c585,dau-cac-loai,Đậu Các Loại,68dd5a1c8d5c1dd8f9cf5cbb,2025-10-01T16:45:24.155Z,2025-10-01T16:45:24.155Z
68dd5aa48d5c1dd8f9cf5cca,https://www.lottemart.vn/vi-nsg/category/bot-cac-loai-c586,bot-cac-loai,Bột Các Loại,68dd5a1c8d5c1dd8f9cf5cbb,2025-10-01T16:45:24.155Z,2025-10-01T16:45:24.155Z
68dd5aca8d5c1dd8f9cf5ccb,https://www.lottemart.vn/vi-nsg/category/thuc-pham-dong-hop-c162,thuc-pham-dong-hop,Thực Phẩm Đóng Hộp,68dd56228d5c1dd8f9cf5c4f,2025-10-01T16:46:02.103Z,2025-10-01T16:46:02.103Z
68dd5aca8d5c1dd8f9cf5ccc,https://www.lottemart.vn/vi-nsg/category/thuc-pham-kho-c166,thuc-pham-kho,Thực Phẩm Khô,68dd56228d5c1dd8f9cf5c4f,2025-10-01T16:46:02.103Z,2025-10-01T16:46:02.103Z
68dd5ad38d5c1dd8f9cf5ccd,https://www.lottemart.vn/vi-nsg/category/dac-san-kho-c566,dac-san-kho,Khô Chế Biến Sẵn,68dd5aca8d5c1dd8f9cf5ccc,2025-10-01T16:46:11.718Z,2025-10-01T16:46:11.718Z
68dd5ad38d5c1dd8f9cf5cce,https://www.lottemart.vn/vi-nsg/category/mam-rau-cu-muoi-c570,mam-rau-cu-muoi,"Mắm, Rau Củ Muối",68dd5aca8d5c1dd8f9cf5ccc,2025-10-01T16:46:11.718Z,2025-10-01T16:46:11.718Z
68dd5adc8d5c1dd8f9cf5ccf,https://www.lottemart.vn/vi-nsg/category/mam-cac-loai-c571,mam-cac-loai,Mắm Các Loại,68dd5ad38d5c1dd8f9cf5cce,2025-10-01T16:46:20.744Z,2025-10-01T16:46:20.744Z
68dd5adc8d5c1dd8f9cf5cd0,https://www.lottemart.vn/vi-nsg/category/rau-cu-dua-muoi-c572,rau-cu-dua-muoi,"Rau Củ Muối, Chao",68dd5ad38d5c1dd8f9cf5cce,2025-10-01T16:46:20.744Z,2025-10-01T16:46:20.744Z
68dd5af98d5c1dd8f9cf5cd1,https://www.lottemart.vn/vi-nsg/category/thit-kho-c567,thit-kho,Thịt Khô,68dd5ad38d5c1dd8f9cf5ccd,2025-10-01T16:46:49.293Z,2025-10-01T16:46:49.293Z
68dd5af98d5c1dd8f9cf5cd2,https://www.lottemart.vn/vi-nsg/category/thuy-san-kho-c568,thuy-san-kho,Thủy Sản Khô,68dd5ad38d5c1dd8f9cf5ccd,2025-10-01T16:46:49.293Z,2025-10-01T16:46:49.293Z
68dd5af98d5c1dd8f9cf5cd3,https://www.lottemart.vn/vi-nsg/category/mut-kho-o-mai-c569,mut-kho-o-mai,"Mứt Khô, Ô Mai",68dd5ad38d5c1dd8f9cf5ccd,2025-10-01T16:46:49.293Z,2025-10-01T16:46:49.293Z
68dd5b288d5c1dd8f9cf5cd4,https://www.lottemart.vn/vi-nsg/category/thit-hop-c163,thit-hop,Thịt Hộp,68dd5aca8d5c1dd8f9cf5ccb,2025-10-01T16:47:36.436Z,2025-10-01T16:47:36.436Z
68dd5b288d5c1dd8f9cf5cd5,https://www.lottemart.vn/vi-nsg/category/thuy-san-hop-c164,thuy-san-hop,Thủy Sản Hộp,68dd5aca8d5c1dd8f9cf5ccb,2025-10-01T16:47:36.436Z,2025-10-01T16:47:36.436Z
68dd5b288d5c1dd8f9cf5cd6,https://www.lottemart.vn/vi-nsg/category/trai-cay-dong-hop-c165,trai-cay-dong-hop,Trái Cây Đóng Hộp,68dd5aca8d5c1dd8f9cf5ccb,2025-10-01T16:47:36.436Z,2025-10-01T16:47:36.436Z
68dd5b288d5c1dd8f9cf5cd7,https://www.lottemart.vn/vi-nsg/category/rau-cu-dong-hop-c565,rau-cu-dong-hop,Rau Củ Đóng Hộp,68dd5aca8d5c1dd8f9cf5ccb,2025-10-01T16:47:36.436Z,2025-10-01T16:47:36.436Z
68dd5b578d5c1dd8f9cf5cd8,https://www.lottemart.vn/vi-nsg/category/thuc-pham-tu-sua-c148,thuc-pham-tu-sua,Thực Phẩm Từ Sữa,68dd56228d5c1dd8f9cf5c50,2025-10-01T16:48:23.545Z,2025-10-01T16:48:23.545Z
68dd5b578d5c1dd8f9cf5cd9,https://www.lottemart.vn/vi-nsg/category/sua-c158,sua,Sữa,68dd56228d5c1dd8f9cf5c50,2025-10-01T16:48:23.545Z,2025-10-01T16:48:23.545Z
68dd5b618d5c1dd8f9cf5cda,https://www.lottemart.vn/vi-nsg/category/sua-bot-c159,sua-bot,Sữa Bột,68dd5b578d5c1dd8f9cf5cd9,2025-10-01T16:48:33.495Z,2025-10-01T16:48:33.495Z
68dd5b618d5c1dd8f9cf5cdb,https://www.lottemart.vn/vi-nsg/category/sua-chua-vang-sua-c160,sua-chua-vang-sua,"Sữa Chua, Váng Sữa",68dd5b578d5c1dd8f9cf5cd9,2025-10-01T16:48:33.495Z,2025-10-01T16:48:33.495Z
68dd5b618d5c1dd8f9cf5cdc,https://www.lottemart.vn/vi-nsg/category/sua-tuoi-c560,sua-tuoi,Sữa Nước,68dd5b578d5c1dd8f9cf5cd9,2025-10-01T16:48:33.495Z,2025-10-01T16:48:33.495Z
68dd5b618d5c1dd8f9cf5cdd,https://www.lottemart.vn/vi-nsg/category/sua-dac-c559,sua-dac,Sữa Đặc,68dd5b578d5c1dd8f9cf5cd9,2025-10-01T16:48:33.495Z,2025-10-01T16:48:33.495Z
68dd5b748d5c1dd8f9cf5cde,https://www.lottemart.vn/vi-nsg/category/sua-hat-sua-dau-c561,sua-hat-sua-dau,"Sữa Hạt, Sữa Đậu",68dd5b618d5c1dd8f9cf5cdc,2025-10-01T16:48:52.533Z,2025-10-01T16:48:52.533Z
68dd5b748d5c1dd8f9cf5cdf,https://www.lottemart.vn/vi-nsg/category/sua-co-duong-c562,sua-co-duong,Sữa Có Đường,68dd5b618d5c1dd8f9cf5cdc,2025-10-01T16:48:52.533Z,2025-10-01T16:48:52.533Z
68dd5b748d5c1dd8f9cf5ce0,https://www.lottemart.vn/vi-nsg/category/sua-khong-duong-c563,sua-khong-duong,Sữa Không Đường,68dd5b618d5c1dd8f9cf5cdc,2025-10-01T16:48:52.533Z,2025-10-01T16:48:52.533Z
68dd5b748d5c1dd8f9cf5ce1,https://www.lottemart.vn/vi-nsg/category/sua-cong-thuc-c564,sua-cong-thuc,Sữa Công Thức,68dd5b618d5c1dd8f9cf5cdc,2025-10-01T16:48:52.533Z,2025-10-01T16:48:52.533Z
68dd5ba48d5c1dd8f9cf5ce2,https://www.lottemart.vn/vi-nsg/category/sua-chua-an-c556,sua-chua-an,Sữa Chua Ăn,68dd5b618d5c1dd8f9cf5cdb,2025-10-01T16:49:40.467Z,2025-10-01T16:49:40.467Z
68dd5ba48d5c1dd8f9cf5ce3,https://www.lottemart.vn/vi-nsg/category/sua-chua-uong-c557,sua-chua-uong,Sữa Chua Uống,68dd5b618d5c1dd8f9cf5cdb,2025-10-01T16:49:40.467Z,2025-10-01T16:49:40.467Z
68dd5ba48d5c1dd8f9cf5ce4,https://www.lottemart.vn/vi-nsg/category/vang-sua-c558,vang-sua,Váng Sữa,68dd5b618d5c1dd8f9cf5cdb,2025-10-01T16:49:40.467Z,2025-10-01T16:49:40.467Z
68dd5bd08d5c1dd8f9cf5ce5,https://www.lottemart.vn/vi-nsg/category/0-12-thang-c551,0-12-thang,0-12 Tháng,68dd5b618d5c1dd8f9cf5cda,2025-10-01T16:50:24.840Z,2025-10-01T16:50:24.840Z
68dd5bd08d5c1dd8f9cf5ce6,https://www.lottemart.vn/vi-nsg/category/12-36-thang-c552,12-36-thang,12 - 36 Tháng,68dd5b618d5c1dd8f9cf5cda,2025-10-01T16:50:24.840Z,2025-10-01T16:50:24.840Z
68dd5bd08d5c1dd8f9cf5ce7,https://www.lottemart.vn/vi-nsg/category/36-thang-tro-len-c553,36-thang-tro-len,36 Tháng Trở Lên,68dd5b618d5c1dd8f9cf5cda,2025-10-01T16:50:24.840Z,2025-10-01T16:50:24.840Z
68dd5bd08d5c1dd8f9cf5ce8,https://www.lottemart.vn/vi-nsg/category/sua-bau-c554,sua-bau,Sữa Bầu,68dd5b618d5c1dd8f9cf5cda,2025-10-01T16:50:24.840Z,2025-10-01T16:50:24.840Z
68dd5bd08d5c1dd8f9cf5ce9,https://www.lottemart.vn/vi-nsg/category/sua-nguoi-lon-c555,sua-nguoi-lon,Sữa Người Lớn,68dd5b618d5c1dd8f9cf5cda,2025-10-01T16:50:24.840Z,2025-10-01T16:50:24.840Z
68dd5bd08d5c1dd8f9cf5cea,https://www.lottemart.vn/vi-nsg/category/bot-an-dam-c731,bot-an-dam,Bột Ăn Dặm,68dd5b618d5c1dd8f9cf5cda,2025-10-01T16:50:24.840Z,2025-10-01T16:50:24.840Z
68dd5c198d5c1dd8f9cf5ceb,https://www.lottemart.vn/vi-nsg/category/bo-pho-mai-c544,bo-pho-mai,"Bơ, Phô Mai",68dd5b578d5c1dd8f9cf5cd8,2025-10-01T16:51:37.422Z,2025-10-01T16:51:37.422Z
68dd5c198d5c1dd8f9cf5cec,https://www.lottemart.vn/vi-nsg/category/trang-mieng-c548,trang-mieng,Tráng Miệng,68dd5b578d5c1dd8f9cf5cd8,2025-10-01T16:51:37.422Z,2025-10-01T16:51:37.422Z
68dd5c228d5c1dd8f9cf5ced,https://www.lottemart.vn/vi-nsg/category/flan-pudding-thach-c550,flan-pudding-thach,"Flan, Pudding, Thạch",68dd5c198d5c1dd8f9cf5cec,2025-10-01T16:51:46.930Z,2025-10-01T16:51:46.930Z
68dd5c358d5c1dd8f9cf5cee,https://www.lottemart.vn/vi-nsg/category/bo-c545,bo,Bơ,68dd5c198d5c1dd8f9cf5ceb,2025-10-01T16:52:05.001Z,2025-10-01T16:52:05.001Z
68dd5c358d5c1dd8f9cf5cef,https://www.lottemart.vn/vi-nsg/category/pho-mai-c546,pho-mai,Phô Mai,68dd5c198d5c1dd8f9cf5ceb,2025-10-01T16:52:05.001Z,2025-10-01T16:52:05.001Z
68dd5c358d5c1dd8f9cf5cf0,https://www.lottemart.vn/vi-nsg/category/kem-tuoi-whipping-cream-c547,kem-tuoi-whipping-cream,"Kem Tươi, Whipping Cream",68dd5c198d5c1dd8f9cf5ceb,2025-10-01T16:52:05.001Z,2025-10-01T16:52:05.001Z
68dd5c5b8d5c1dd8f9cf5cf1,https://www.lottemart.vn/vi-nsg/category/bun-tuoi-banh-pho-c232,bun-tuoi-banh-pho,"Bún Tươi, Bánh Phở",68dd56228d5c1dd8f9cf5c51,2025-10-01T16:52:43.490Z,2025-10-01T16:52:43.490Z
68dd5c5b8d5c1dd8f9cf5cf2,https://www.lottemart.vn/vi-nsg/category/mon-an-nhanh-c234,mon-an-nhanh,Món Ăn Nhanh,68dd56228d5c1dd8f9cf5c51,2025-10-01T16:52:43.490Z,2025-10-01T16:52:43.490Z
68dd5c5b8d5c1dd8f9cf5cf3,https://www.lottemart.vn/vi-nsg/category/mon-trang-mieng-c243,mon-trang-mieng,Món Tráng Miệng,68dd56228d5c1dd8f9cf5c51,2025-10-01T16:52:43.490Z,2025-10-01T16:52:43.490Z
68dd5c5b8d5c1dd8f9cf5cf4,https://www.lottemart.vn/vi-nsg/category/mon-an-nhanh-khac-c244,mon-an-nhanh-khac,Món Ăn Nhanh Khác,68dd56228d5c1dd8f9cf5c51,2025-10-01T16:52:43.490Z,2025-10-01T16:52:43.490Z
68dd5c8e8d5c1dd8f9cf5cf5,https://www.lottemart.vn/vi-nsg/category/bua-sang-c120,bua-sang,Bữa Sáng,68dd56228d5c1dd8f9cf5c52,2025-10-01T16:53:34.387Z,2025-10-01T16:53:34.387Z
68dd5c8e8d5c1dd8f9cf5cf6,https://www.lottemart.vn/vi-nsg/category/banh-cac-loai-c112,banh-cac-loai,Bánh Các Loại,68dd56228d5c1dd8f9cf5c52,2025-10-01T16:53:34.387Z,2025-10-01T16:53:34.387Z
68dd5c8e8d5c1dd8f9cf5cf7,https://www.lottemart.vn/vi-nsg/category/snack-an-vat-c121,snack-an-vat,"Snack, Ăn Vặt",68dd56228d5c1dd8f9cf5c52,2025-10-01T16:53:34.387Z,2025-10-01T16:53:34.387Z
68dd5c8e8d5c1dd8f9cf5cf8,https://www.lottemart.vn/vi-nsg/category/chocolate-c115,chocolate,Socola,68dd56228d5c1dd8f9cf5c52,2025-10-01T16:53:34.387Z,2025-10-01T16:53:34.387Z
68dd5c8e8d5c1dd8f9cf5cf9,https://www.lottemart.vn/vi-nsg/category/keo-c119,keo,Kẹo,68dd56228d5c1dd8f9cf5c52,2025-10-01T16:53:34.387Z,2025-10-01T16:53:34.387Z
68dd5c8e8d5c1dd8f9cf5cfa,https://www.lottemart.vn/vi-nsg/category/banh-keo-khac-c116,banh-keo-khac,Bánh Kẹo Khác,68dd56228d5c1dd8f9cf5c52,2025-10-01T16:53:34.387Z,2025-10-01T16:53:34.387Z
68dd5cb38d5c1dd8f9cf5cfb,https://www.lottemart.vn/vi-nsg/category/banh-snacks-c522,banh-snacks,Bánh Snack,68dd5c8e8d5c1dd8f9cf5cf7,2025-10-01T16:54:11.578Z,2025-10-01T16:54:11.578Z
68dd5cb38d5c1dd8f9cf5cfc,https://www.lottemart.vn/vi-nsg/category/banh-que-banh-gau-c523,banh-que-banh-gau,"Bánh Que, Bánh Gấu",68dd5c8e8d5c1dd8f9cf5cf7,2025-10-01T16:54:11.578Z,2025-10-01T16:54:11.578Z
68dd5cce8d5c1dd8f9cf5cfd,https://www.lottemart.vn/vi-nsg/category/banh-quy-c113,banh-quy,Bánh Quy,68dd5c8e8d5c1dd8f9cf5cf6,2025-10-01T16:54:38.753Z,2025-10-01T16:54:38.753Z
68dd5cce8d5c1dd8f9cf5cfe,https://www.lottemart.vn/vi-nsg/category/banh-xop-c114,banh-xop,Bánh Xốp,68dd5c8e8d5c1dd8f9cf5cf6,2025-10-01T16:54:38.754Z,2025-10-01T16:54:38.754Z
68dd5cce8d5c1dd8f9cf5cff,https://www.lottemart.vn/vi-nsg/category/banh-bong-lan-c521,banh-bong-lan,Bánh Bông Lan,68dd5c8e8d5c1dd8f9cf5cf6,2025-10-01T16:54:38.754Z,2025-10-01T16:54:38.754Z
68dd5cce8d5c1dd8f9cf5d00,https://www.lottemart.vn/vi-nsg/category/banh-an-dam-c730,banh-an-dam,Bánh Ăn Dặm,68dd5c8e8d5c1dd8f9cf5cf6,2025-10-01T16:54:38.754Z,2025-10-01T16:54:38.754Z
68dd5cfd8d5c1dd8f9cf5d01,https://www.lottemart.vn/vi-nsg/category/hat-trai-cay-say-c525,hat-trai-cay-say,"Hạt, Trái Cây Sấy",68dd5c8e8d5c1dd8f9cf5cf5,2025-10-01T16:55:25.654Z,2025-10-01T16:55:25.654Z
68dd5cfd8d5c1dd8f9cf5d02,https://www.lottemart.vn/vi-nsg/category/banh-an-sang-c524,banh-an-sang,"Bánh, Ngũ Cốc",68dd5c8e8d5c1dd8f9cf5cf5,2025-10-01T16:55:25.654Z,2025-10-01T16:55:25.654Z
68dd5cfd8d5c1dd8f9cf5d03,https://www.lottemart.vn/vi-nsg/category/bo-phet-dau-phong-c529,bo-phet-dau-phong,"Bơ Phết, Đậu Phộng",68dd5c8e8d5c1dd8f9cf5cf5,2025-10-01T16:55:25.654Z,2025-10-01T16:55:25.654Z
68dd5d1a8d5c1dd8f9cf5d04,https://www.lottemart.vn/vi-nsg/category/hat-say-kho-c526,hat-say-kho,Hạt Sấy Khô,68dd5cfd8d5c1dd8f9cf5d01,2025-10-01T16:55:54.959Z,2025-10-01T16:55:54.959Z
68dd5d1a8d5c1dd8f9cf5d05,https://www.lottemart.vn/vi-nsg/category/trai-cay-say-c527,trai-cay-say,Trái Cây Sấy,68dd5cfd8d5c1dd8f9cf5d01,2025-10-01T16:55:54.959Z,2025-10-01T16:55:54.959Z
68dd5d368d5c1dd8f9cf5d06,https://www.lottemart.vn/vi-nsg/category/tra-ca-phe-dong-chai-c141,tra-ca-phe-dong-chai,"Trà, Cà Phê Đóng Chai",68dd56228d5c1dd8f9cf5c53,2025-10-01T16:56:22.537Z,2025-10-01T16:56:22.537Z
68dd5d368d5c1dd8f9cf5d07,https://www.lottemart.vn/vi-nsg/category/tra-ca-phe-pha-che-c142,tra-ca-phe-pha-che,"Trà, Cà Phê Pha Chế",68dd56228d5c1dd8f9cf5c53,2025-10-01T16:56:22.537Z,2025-10-01T16:56:22.537Z
68dd5d408d5c1dd8f9cf5d08,https://www.lottemart.vn/vi-nsg/category/ca-phe-c538,ca-phe,Cà Phê,68dd5d368d5c1dd8f9cf5d07,2025-10-01T16:56:32.006Z,2025-10-01T16:56:32.006Z
68dd5d408d5c1dd8f9cf5d09,https://www.lottemart.vn/vi-nsg/category/tra-c539,tra,Trà,68dd5d368d5c1dd8f9cf5d07,2025-10-01T16:56:32.006Z,2025-10-01T16:56:32.006Z
68dd5d408d5c1dd8f9cf5d0a,https://www.lottemart.vn/vi-nsg/category/bot-socola-ca-cao-c722,bot-socola-ca-cao,"Bột Socola, Ca Cao",68dd5d368d5c1dd8f9cf5d07,2025-10-01T16:56:32.006Z,2025-10-01T16:56:32.006Z
68dd5d528d5c1dd8f9cf5d0b,https://www.lottemart.vn/vi-nsg/category/tra-say-kho-c725,tra-say-kho,Trà Sấy Khô,68dd5d408d5c1dd8f9cf5d09,2025-10-01T16:56:50.471Z,2025-10-01T16:56:50.471Z
68dd5d528d5c1dd8f9cf5d0c,https://www.lottemart.vn/vi-nsg/category/tra-tui-loc-c726,tra-tui-loc,Trà Túi Lọc,68dd5d408d5c1dd8f9cf5d09,2025-10-01T16:56:50.471Z,2025-10-01T16:56:50.471Z
68dd5d6f8d5c1dd8f9cf5d0d,https://www.lottemart.vn/vi-nsg/category/ca-phe-hoa-tan-c723,ca-phe-hoa-tan,Cà Phê Hòa Tan,68dd5d408d5c1dd8f9cf5d08,2025-10-01T16:57:19.097Z,2025-10-01T16:57:19.097Z
68dd5d6f8d5c1dd8f9cf5d0e,https://www.lottemart.vn/vi-nsg/category/ca-phe-hat-phin-c724,ca-phe-hat-phin,"Cà Phê Hạt, Phin",68dd5d408d5c1dd8f9cf5d08,2025-10-01T16:57:19.097Z,2025-10-01T16:57:19.097Z
68dd5d8b8d5c1dd8f9cf5d0f,https://www.lottemart.vn/vi-nsg/category/tra-dong-chai-c720,tra-dong-chai,Trà Đóng Chai,68dd5d368d5c1dd8f9cf5d06,2025-10-01T16:57:47.124Z,2025-10-01T16:57:47.124Z
68dd5d8b8d5c1dd8f9cf5d10,https://www.lottemart.vn/vi-nsg/category/ca-phe-dong-chai-c721,ca-phe-dong-chai,Cà Phê Đóng Chai,68dd5d368d5c1dd8f9cf5d06,2025-10-01T16:57:47.124Z,2025-10-01T16:57:47.124Z
68dd5da88d5c1dd8f9cf5d11,https://www.lottemart.vn/vi-nsg/category/banh-kem-banh-lanh-c227,banh-kem-banh-lanh,"Bánh Kem, Bánh Lạnh",68dd56228d5c1dd8f9cf5c54,2025-10-01T16:58:16.358Z,2025-10-01T16:58:16.358Z
68dd5da88d5c1dd8f9cf5d12,https://www.lottemart.vn/vi-nsg/category/banh-man-ngot-c228,banh-man-ngot,"Pastry, Pie",68dd56228d5c1dd8f9cf5c54,2025-10-01T16:58:16.358Z,2025-10-01T16:58:16.358Z
68dd5da88d5c1dd8f9cf5d13,https://www.lottemart.vn/vi-nsg/category/banh-lat-c229,banh-lat,Bánh Lạt,68dd56228d5c1dd8f9cf5c54,2025-10-01T16:58:16.358Z,2025-10-01T16:58:16.358Z
68dd5da88d5c1dd8f9cf5d14,https://www.lottemart.vn/vi-nsg/category/pizza-c230,pizza,Pizza,68dd56228d5c1dd8f9cf5c54,2025-10-01T16:58:16.358Z,2025-10-01T16:58:16.358Z
68dd5dd68d5c1dd8f9cf5d15,https://www.lottemart.vn/vi-nsg/category/ruou-c125,ruou,Rượu,68dd56228d5c1dd8f9cf5c55,2025-10-01T16:59:02.257Z,2025-10-01T16:59:02.257Z
68dd5dd68d5c1dd8f9cf5d16,https://www.lottemart.vn/vi-nsg/category/nuoc-ngot-c133,nuoc-ngot,Nước Ngọt,68dd56228d5c1dd8f9cf5c55,2025-10-01T16:59:02.257Z,2025-10-01T16:59:02.257Z
68dd5dd68d5c1dd8f9cf5d17,https://www.lottemart.vn/vi-nsg/category/bia-c123,bia,Bia,68dd56228d5c1dd8f9cf5c55,2025-10-01T16:59:02.257Z,2025-10-01T16:59:02.257Z
68dd5dd68d5c1dd8f9cf5d18,https://www.lottemart.vn/vi-nsg/category/nuoc-suoi-c136,nuoc-suoi,Nước Suối,68dd56228d5c1dd8f9cf5c55,2025-10-01T16:59:02.257Z,2025-10-01T16:59:02.257Z
68dd5dd68d5c1dd8f9cf5d19,https://www.lottemart.vn/vi-nsg/category/do-uong-khac-c137,do-uong-khac,Đồ Uống Khác,68dd56228d5c1dd8f9cf5c55,2025-10-01T16:59:02.257Z,2025-10-01T16:59:02.257Z
68dd5dfa8d5c1dd8f9cf5d1a,https://www.lottemart.vn/vi-nsg/category/nuoc-co-ga-c134,nuoc-co-ga,Nước Có Ga,68dd5dd68d5c1dd8f9cf5d16,2025-10-01T16:59:38.946Z,2025-10-01T16:59:38.946Z
68dd5dfa8d5c1dd8f9cf5d1b,https://www.lottemart.vn/vi-nsg/category/tang-luc-bu-khoang-c135,tang-luc-bu-khoang,"Tăng Lực, Bù Khoáng",68dd5dd68d5c1dd8f9cf5d16,2025-10-01T16:59:38.946Z,2025-10-01T16:59:38.946Z
68dd5dfa8d5c1dd8f9cf5d1c,https://www.lottemart.vn/vi-nsg/category/nuoc-trai-cay-c535,nuoc-trai-cay,Nước Trái Cây,68dd5dd68d5c1dd8f9cf5d16,2025-10-01T16:59:38.946Z,2025-10-01T16:59:38.946Z
68dd5dfa8d5c1dd8f9cf5d1d,https://www.lottemart.vn/vi-nsg/category/nuoc-dinh-duong-c536,nuoc-dinh-duong,Nước Dinh Dưỡng,68dd5dd68d5c1dd8f9cf5d16,2025-10-01T16:59:38.946Z,2025-10-01T16:59:38.946Z
68dd5e388d5c1dd8f9cf5d1e,https://www.lottemart.vn/vi-nsg/category/cider-c126,cider,Cider,68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e388d5c1dd8f9cf5d1f,https://www.lottemart.vn/vi-nsg/category/vang-do-c127,vang-do,Vang Đỏ,68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e388d5c1dd8f9cf5d20,https://www.lottemart.vn/vi-nsg/category/vang-trang-vang-hong-c530,vang-trang-vang-hong,"Vang Trắng, Vang Hồng",68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e388d5c1dd8f9cf5d21,https://www.lottemart.vn/vi-nsg/category/sam-panh-vang-sui-c531,sam-panh-vang-sui,Sâm Panh & Vang Sủi,68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e388d5c1dd8f9cf5d22,https://www.lottemart.vn/vi-nsg/category/ruou-manh-c532,ruou-manh,Rượu Mạnh,68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e388d5c1dd8f9cf5d23,https://www.lottemart.vn/vi-nsg/category/soju-c533,soju,Soju,68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e388d5c1dd8f9cf5d24,https://www.lottemart.vn/vi-nsg/category/ruou-khac-c534,ruou-khac,Rượu Khác,68dd5dd68d5c1dd8f9cf5d15,2025-10-01T17:00:40.459Z,2025-10-01T17:00:40.459Z
68dd5e848d5c1dd8f9cf5d25,https://www.lottemart.vn/vi-nsg/category/hong-sam-nhan-sam-c263,hong-sam-nhan-sam,"Hồng Sâm, Nhân Sâm",68dd56228d5c1dd8f9cf5c56,2025-10-01T17:01:56.641Z,2025-10-01T17:01:56.641Z
68dd5e848d5c1dd8f9cf5d26,https://www.lottemart.vn/vi-nsg/category/nuoc-yen-c507,nuoc-yen,Nước Yến,68dd56228d5c1dd8f9cf5c56,2025-10-01T17:01:56.641Z,2025-10-01T17:01:56.641Z
68dd5e848d5c1dd8f9cf5d27,https://www.lottemart.vn/vi-nsg/category/mat-ong-c508,mat-ong,Mật Ong,68dd56228d5c1dd8f9cf5c56,2025-10-01T17:01:56.641Z,2025-10-01T17:01:56.641Z
68dd5e848d5c1dd8f9cf5d28,https://www.lottemart.vn/vi-nsg/category/bot-nghe-vien-nghe-c509,bot-nghe-vien-nghe,"Bột Nghệ, Viên Nghệ",68dd56228d5c1dd8f9cf5c56,2025-10-01T17:01:56.641Z,2025-10-01T17:01:56.641Z
68dd5e848d5c1dd8f9cf5d29,https://www.lottemart.vn/vi-nsg/category/thuc-pham-giam-can-c262,thuc-pham-giam-can,Thực Phẩm Giảm Cân,68dd56228d5c1dd8f9cf5c56,2025-10-01T17:01:56.641Z,2025-10-01T17:01:56.641Z
68dd5e848d5c1dd8f9cf5d2a,https://www.lottemart.vn/vi-nsg/category/thuc-pham-chuc-nang-c264,thuc-pham-chuc-nang,Thực Phẩm Chức Năng,68dd56228d5c1dd8f9cf5c56,2025-10-01T17:01:56.641Z,2025-10-01T17:01:56.641Z
