ancestor,descendant,depth
68dd5a1c8d5c1dd8f9cf5cbd,68dd5a4a8d5c1dd8f9cf5cc3,1
68dd56228d5c1dd8f9cf5c4e,68dd5a4a8d5c1dd8f9cf5cc3,2
68dd5a6f8d5c1dd8f9cf5cc4,68dd5a6f8d5c1dd8f9cf5cc4,0
68dd5a1c8d5c1dd8f9cf5cbc,68dd5a6f8d5c1dd8f9cf5cc4,1
68dd56228d5c1dd8f9cf5c4e,68dd5a6f8d5c1dd8f9cf5cc4,2
68dd5a6f8d5c1dd8f9cf5cc5,68dd5a6f8d5c1dd8f9cf5cc5,0
68dd5a1c8d5c1dd8f9cf5cbc,68dd5a6f8d5c1dd8f9cf5cc5,1
68dd56228d5c1dd8f9cf5c4e,68dd5a6f8d5c1dd8f9cf5cc5,2
68dd5a6f8d5c1dd8f9cf5cc6,68dd5a6f8d5c1dd8f9cf5cc6,0
68dd5a1c8d5c1dd8f9cf5cbc,68dd5a6f8d5c1dd8f9cf5cc6,1
68dd56228d5c1dd8f9cf5c4e,68dd5a6f8d5c1dd8f9cf5cc6,2
68dd5a6f8d5c1dd8f9cf5cc7,68dd5a6f8d5c1dd8f9cf5cc7,0
68dd5a1c8d5c1dd8f9cf5cbc,68dd5a6f8d5c1dd8f9cf5cc7,1
68dd56228d5c1dd8f9cf5c4e,68dd5a6f8d5c1dd8f9cf5cc7,2
68dd5aa48d5c1dd8f9cf5cc8,68dd5aa48d5c1dd8f9cf5cc8,0
68dd5a1c8d5c1dd8f9cf5cbb,68dd5aa48d5c1dd8f9cf5cc8,1
68dd56228d5c1dd8f9cf5c4e,68dd5aa48d5c1dd8f9cf5cc8,2
68dd5aa48d5c1dd8f9cf5cc9,68dd5aa48d5c1dd8f9cf5cc9,0
68dd5a1c8d5c1dd8f9cf5cbb,68dd5aa48d5c1dd8f9cf5cc9,1
68dd56228d5c1dd8f9cf5c4e,68dd5aa48d5c1dd8f9cf5cc9,2
68dd5aa48d5c1dd8f9cf5cca,68dd5aa48d5c1dd8f9cf5cca,0
68dd5a1c8d5c1dd8f9cf5cbb,68dd5aa48d5c1dd8f9cf5cca,1
68dd56228d5c1dd8f9cf5c4e,68dd5aa48d5c1dd8f9cf5cca,2
68dd5aca8d5c1dd8f9cf5ccb,68dd5aca8d5c1dd8f9cf5ccb,0
68dd56228d5c1dd8f9cf5c4f,68dd5aca8d5c1dd8f9cf5ccb,1
68dd5aca8d5c1dd8f9cf5ccc,68dd5aca8d5c1dd8f9cf5ccc,0
68dd56228d5c1dd8f9cf5c4f,68dd5aca8d5c1dd8f9cf5ccc,1
68dd5ad38d5c1dd8f9cf5ccd,68dd5ad38d5c1dd8f9cf5ccd,0
68dd5aca8d5c1dd8f9cf5ccc,68dd5ad38d5c1dd8f9cf5ccd,1
68dd56228d5c1dd8f9cf5c4f,68dd5ad38d5c1dd8f9cf5ccd,2
68dd5ad38d5c1dd8f9cf5cce,68dd5ad38d5c1dd8f9cf5cce,0
68dd5aca8d5c1dd8f9cf5ccc,68dd5ad38d5c1dd8f9cf5cce,1
68dd56228d5c1dd8f9cf5c4f,68dd5ad38d5c1dd8f9cf5cce,2
68dd5adc8d5c1dd8f9cf5ccf,68dd5adc8d5c1dd8f9cf5ccf,0
68dd5ad38d5c1dd8f9cf5cce,68dd5adc8d5c1dd8f9cf5ccf,1
68dd5aca8d5c1dd8f9cf5ccc,68dd5adc8d5c1dd8f9cf5ccf,2
68dd56228d5c1dd8f9cf5c4f,68dd5adc8d5c1dd8f9cf5ccf,3
68dd5adc8d5c1dd8f9cf5cd0,68dd5adc8d5c1dd8f9cf5cd0,0
68dd5ad38d5c1dd8f9cf5cce,68dd5adc8d5c1dd8f9cf5cd0,1
68dd5aca8d5c1dd8f9cf5ccc,68dd5adc8d5c1dd8f9cf5cd0,2
68dd56228d5c1dd8f9cf5c4f,68dd5adc8d5c1dd8f9cf5cd0,3
68dd5af98d5c1dd8f9cf5cd1,68dd5af98d5c1dd8f9cf5cd1,0
68dd5ad38d5c1dd8f9cf5ccd,68dd5af98d5c1dd8f9cf5cd1,1
68dd5aca8d5c1dd8f9cf5ccc,68dd5af98d5c1dd8f9cf5cd1,2
68dd56228d5c1dd8f9cf5c4f,68dd5af98d5c1dd8f9cf5cd1,3
68dd5af98d5c1dd8f9cf5cd2,68dd5af98d5c1dd8f9cf5cd2,0
68dd5ad38d5c1dd8f9cf5ccd,68dd5af98d5c1dd8f9cf5cd2,1
68dd5aca8d5c1dd8f9cf5ccc,68dd5af98d5c1dd8f9cf5cd2,2
68dd56228d5c1dd8f9cf5c4f,68dd5af98d5c1dd8f9cf5cd2,3
68dd5af98d5c1dd8f9cf5cd3,68dd5af98d5c1dd8f9cf5cd3,0
68dd5ad38d5c1dd8f9cf5ccd,68dd5af98d5c1dd8f9cf5cd3,1
68dd5aca8d5c1dd8f9cf5ccc,68dd5af98d5c1dd8f9cf5cd3,2
68dd56228d5c1dd8f9cf5c4f,68dd5af98d5c1dd8f9cf5cd3,3
68dd5b288d5c1dd8f9cf5cd4,68dd5b288d5c1dd8f9cf5cd4,0
68dd5aca8d5c1dd8f9cf5ccb,68dd5b288d5c1dd8f9cf5cd4,1
68dd56228d5c1dd8f9cf5c4f,68dd5b288d5c1dd8f9cf5cd4,2
68dd5b288d5c1dd8f9cf5cd5,68dd5b288d5c1dd8f9cf5cd5,0
68dd5aca8d5c1dd8f9cf5ccb,68dd5b288d5c1dd8f9cf5cd5,1
68dd56228d5c1dd8f9cf5c4f,68dd5b288d5c1dd8f9cf5cd5,2
68dd5b288d5c1dd8f9cf5cd6,68dd5b288d5c1dd8f9cf5cd6,0
68dd5aca8d5c1dd8f9cf5ccb,68dd5b288d5c1dd8f9cf5cd6,1
68dd56228d5c1dd8f9cf5c4f,68dd5b288d5c1dd8f9cf5cd6,2
68dd5b288d5c1dd8f9cf5cd7,68dd5b288d5c1dd8f9cf5cd7,0
68dd5aca8d5c1dd8f9cf5ccb,68dd5b288d5c1dd8f9cf5cd7,1
68dd56228d5c1dd8f9cf5c4f,68dd5b288d5c1dd8f9cf5cd7,2
68dd5b578d5c1dd8f9cf5cd8,68dd5b578d5c1dd8f9cf5cd8,0
68dd56228d5c1dd8f9cf5c50,68dd5b578d5c1dd8f9cf5cd8,1
68dd5b578d5c1dd8f9cf5cd9,68dd5b578d5c1dd8f9cf5cd9,0
68dd56228d5c1dd8f9cf5c50,68dd5b578d5c1dd8f9cf5cd9,1
68dd5b618d5c1dd8f9cf5cda,68dd5b618d5c1dd8f9cf5cda,0
68dd5b578d5c1dd8f9cf5cd9,68dd5b618d5c1dd8f9cf5cda,1
68dd56228d5c1dd8f9cf5c50,68dd5b618d5c1dd8f9cf5cda,2
68dd5b618d5c1dd8f9cf5cdb,68dd5b618d5c1dd8f9cf5cdb,0
68dd5b578d5c1dd8f9cf5cd9,68dd5b618d5c1dd8f9cf5cdb,1
68dd56228d5c1dd8f9cf5c50,68dd5b618d5c1dd8f9cf5cdb,2
68dd5b618d5c1dd8f9cf5cdc,68dd5b618d5c1dd8f9cf5cdc,0
68dd5b578d5c1dd8f9cf5cd9,68dd5b618d5c1dd8f9cf5cdc,1
68dd56228d5c1dd8f9cf5c50,68dd5b618d5c1dd8f9cf5cdc,2
68dd5b618d5c1dd8f9cf5cdd,68dd5b618d5c1dd8f9cf5cdd,0
68dd5b578d5c1dd8f9cf5cd9,68dd5b618d5c1dd8f9cf5cdd,1
68dd56228d5c1dd8f9cf5c50,68dd5b618d5c1dd8f9cf5cdd,2
68dd5b748d5c1dd8f9cf5cde,68dd5b748d5c1dd8f9cf5cde,0
68dd5b618d5c1dd8f9cf5cdc,68dd5b748d5c1dd8f9cf5cde,1
68dd5b578d5c1dd8f9cf5cd9,68dd5b748d5c1dd8f9cf5cde,2
68dd56228d5c1dd8f9cf5c50,68dd5b748d5c1dd8f9cf5cde,3
68dd5b748d5c1dd8f9cf5cdf,68dd5b748d5c1dd8f9cf5cdf,0
68dd5b618d5c1dd8f9cf5cdc,68dd5b748d5c1dd8f9cf5cdf,1
68dd5b578d5c1dd8f9cf5cd9,68dd5b748d5c1dd8f9cf5cdf,2
68dd56228d5c1dd8f9cf5c50,68dd5b748d5c1dd8f9cf5cdf,3
68dd5b748d5c1dd8f9cf5ce0,68dd5b748d5c1dd8f9cf5ce0,0
68dd5b618d5c1dd8f9cf5cdc,68dd5b748d5c1dd8f9cf5ce0,1
68dd5b578d5c1dd8f9cf5cd9,68dd5b748d5c1dd8f9cf5ce0,2
68dd56228d5c1dd8f9cf5c50,68dd5b748d5c1dd8f9cf5ce0,3
68dd5b748d5c1dd8f9cf5ce1,68dd5b748d5c1dd8f9cf5ce1,0
68dd5b618d5c1dd8f9cf5cdc,68dd5b748d5c1dd8f9cf5ce1,1
68dd5b578d5c1dd8f9cf5cd9,68dd5b748d5c1dd8f9cf5ce1,2
68dd56228d5c1dd8f9cf5c50,68dd5b748d5c1dd8f9cf5ce1,3
68dd5ba48d5c1dd8f9cf5ce2,68dd5ba48d5c1dd8f9cf5ce2,0
68dd5b618d5c1dd8f9cf5cdb,68dd5ba48d5c1dd8f9cf5ce2,1
68dd5b578d5c1dd8f9cf5cd9,68dd5ba48d5c1dd8f9cf5ce2,2
68dd56228d5c1dd8f9cf5c50,68dd5ba48d5c1dd8f9cf5ce2,3
68dd5ba48d5c1dd8f9cf5ce3,68dd5ba48d5c1dd8f9cf5ce3,0
68dd5b618d5c1dd8f9cf5cdb,68dd5ba48d5c1dd8f9cf5ce3,1
68dd5b578d5c1dd8f9cf5cd9,68dd5ba48d5c1dd8f9cf5ce3,2
68dd56228d5c1dd8f9cf5c50,68dd5ba48d5c1dd8f9cf5ce3,3
68dd5ba48d5c1dd8f9cf5ce4,68dd5ba48d5c1dd8f9cf5ce4,0
68dd5b618d5c1dd8f9cf5cdb,68dd5ba48d5c1dd8f9cf5ce4,1
68dd5b578d5c1dd8f9cf5cd9,68dd5ba48d5c1dd8f9cf5ce4,2
68dd56228d5c1dd8f9cf5c50,68dd5ba48d5c1dd8f9cf5ce4,3
68dd5bd08d5c1dd8f9cf5ce5,68dd5bd08d5c1dd8f9cf5ce5,0
68dd5b618d5c1dd8f9cf5cda,68dd5bd08d5c1dd8f9cf5ce5,1
68dd5b578d5c1dd8f9cf5cd9,68dd5bd08d5c1dd8f9cf5ce5,2
68dd56228d5c1dd8f9cf5c50,68dd5bd08d5c1dd8f9cf5ce5,3
68dd5bd08d5c1dd8f9cf5ce6,68dd5bd08d5c1dd8f9cf5ce6,0
68dd5b618d5c1dd8f9cf5cda,68dd5bd08d5c1dd8f9cf5ce6,1
68dd5b578d5c1dd8f9cf5cd9,68dd5bd08d5c1dd8f9cf5ce6,2
68dd56228d5c1dd8f9cf5c50,68dd5bd08d5c1dd8f9cf5ce6,3
68dd5bd08d5c1dd8f9cf5ce7,68dd5bd08d5c1dd8f9cf5ce7,0
68dd5b618d5c1dd8f9cf5cda,68dd5bd08d5c1dd8f9cf5ce7,1
68dd5b578d5c1dd8f9cf5cd9,68dd5bd08d5c1dd8f9cf5ce7,2
68dd56228d5c1dd8f9cf5c50,68dd5bd08d5c1dd8f9cf5ce7,3
68dd5bd08d5c1dd8f9cf5ce8,68dd5bd08d5c1dd8f9cf5ce8,0
68dd5b618d5c1dd8f9cf5cda,68dd5bd08d5c1dd8f9cf5ce8,1
68dd5b578d5c1dd8f9cf5cd9,68dd5bd08d5c1dd8f9cf5ce8,2
68dd56228d5c1dd8f9cf5c50,68dd5bd08d5c1dd8f9cf5ce8,3
68dd5bd08d5c1dd8f9cf5ce9,68dd5bd08d5c1dd8f9cf5ce9,0
68dd5b618d5c1dd8f9cf5cda,68dd5bd08d5c1dd8f9cf5ce9,1
68dd5b578d5c1dd8f9cf5cd9,68dd5bd08d5c1dd8f9cf5ce9,2
68dd56228d5c1dd8f9cf5c50,68dd5bd08d5c1dd8f9cf5ce9,3
68dd5bd08d5c1dd8f9cf5cea,68dd5bd08d5c1dd8f9cf5cea,0
68dd5b618d5c1dd8f9cf5cda,68dd5bd08d5c1dd8f9cf5cea,1
68dd5b578d5c1dd8f9cf5cd9,68dd5bd08d5c1dd8f9cf5cea,2
68dd56228d5c1dd8f9cf5c50,68dd5bd08d5c1dd8f9cf5cea,3
68dd5c198d5c1dd8f9cf5ceb,68dd5c198d5c1dd8f9cf5ceb,0
68dd5b578d5c1dd8f9cf5cd8,68dd5c198d5c1dd8f9cf5ceb,1
68dd56228d5c1dd8f9cf5c50,68dd5c198d5c1dd8f9cf5ceb,2
68dd5c198d5c1dd8f9cf5cec,68dd5c198d5c1dd8f9cf5cec,0
68dd5b578d5c1dd8f9cf5cd8,68dd5c198d5c1dd8f9cf5cec,1
68dd56228d5c1dd8f9cf5c50,68dd5c198d5c1dd8f9cf5cec,2
68dd5c228d5c1dd8f9cf5ced,68dd5c228d5c1dd8f9cf5ced,0
68dd5c198d5c1dd8f9cf5cec,68dd5c228d5c1dd8f9cf5ced,1
68dd5b578d5c1dd8f9cf5cd8,68dd5c228d5c1dd8f9cf5ced,2
68dd56228d5c1dd8f9cf5c50,68dd5c228d5c1dd8f9cf5ced,3
68dd5c358d5c1dd8f9cf5cee,68dd5c358d5c1dd8f9cf5cee,0
68dd5c198d5c1dd8f9cf5ceb,68dd5c358d5c1dd8f9cf5cee,1
68dd5b578d5c1dd8f9cf5cd8,68dd5c358d5c1dd8f9cf5cee,2
68dd56228d5c1dd8f9cf5c50,68dd5c358d5c1dd8f9cf5cee,3
68dd5c358d5c1dd8f9cf5cef,68dd5c358d5c1dd8f9cf5cef,0
68dd5c198d5c1dd8f9cf5ceb,68dd5c358d5c1dd8f9cf5cef,1
68dd5b578d5c1dd8f9cf5cd8,68dd5c358d5c1dd8f9cf5cef,2
68dd56228d5c1dd8f9cf5c50,68dd5c358d5c1dd8f9cf5cef,3
68dd5c358d5c1dd8f9cf5cf0,68dd5c358d5c1dd8f9cf5cf0,0
68dd5c198d5c1dd8f9cf5ceb,68dd5c358d5c1dd8f9cf5cf0,1
68dd5b578d5c1dd8f9cf5cd8,68dd5c358d5c1dd8f9cf5cf0,2
68dd56228d5c1dd8f9cf5c50,68dd5c358d5c1dd8f9cf5cf0,3
68dd5c5b8d5c1dd8f9cf5cf1,68dd5c5b8d5c1dd8f9cf5cf1,0
68dd56228d5c1dd8f9cf5c51,68dd5c5b8d5c1dd8f9cf5cf1,1
68dd5c5b8d5c1dd8f9cf5cf2,68dd5c5b8d5c1dd8f9cf5cf2,0
68dd56228d5c1dd8f9cf5c51,68dd5c5b8d5c1dd8f9cf5cf2,1
68dd5c5b8d5c1dd8f9cf5cf3,68dd5c5b8d5c1dd8f9cf5cf3,0
68dd56228d5c1dd8f9cf5c51,68dd5c5b8d5c1dd8f9cf5cf3,1
68dd5c5b8d5c1dd8f9cf5cf4,68dd5c5b8d5c1dd8f9cf5cf4,0
68dd56228d5c1dd8f9cf5c51,68dd5c5b8d5c1dd8f9cf5cf4,1
68dd5c8e8d5c1dd8f9cf5cf5,68dd5c8e8d5c1dd8f9cf5cf5,0
68dd56228d5c1dd8f9cf5c52,68dd5c8e8d5c1dd8f9cf5cf5,1
68dd5c8e8d5c1dd8f9cf5cf6,68dd5c8e8d5c1dd8f9cf5cf6,0
68dd56228d5c1dd8f9cf5c52,68dd5c8e8d5c1dd8f9cf5cf6,1
68dd5c8e8d5c1dd8f9cf5cf7,68dd5c8e8d5c1dd8f9cf5cf7,0
68dd56228d5c1dd8f9cf5c52,68dd5c8e8d5c1dd8f9cf5cf7,1
68dd5c8e8d5c1dd8f9cf5cf8,68dd5c8e8d5c1dd8f9cf5cf8,0
68dd56228d5c1dd8f9cf5c52,68dd5c8e8d5c1dd8f9cf5cf8,1
68dd5c8e8d5c1dd8f9cf5cf9,68dd5c8e8d5c1dd8f9cf5cf9,0
68dd56228d5c1dd8f9cf5c52,68dd5c8e8d5c1dd8f9cf5cf9,1
68dd5c8e8d5c1dd8f9cf5cfa,68dd5c8e8d5c1dd8f9cf5cfa,0
68dd56228d5c1dd8f9cf5c52,68dd5c8e8d5c1dd8f9cf5cfa,1
68dd5cb38d5c1dd8f9cf5cfb,68dd5cb38d5c1dd8f9cf5cfb,0
68dd5c8e8d5c1dd8f9cf5cf7,68dd5cb38d5c1dd8f9cf5cfb,1
68dd56228d5c1dd8f9cf5c52,68dd5cb38d5c1dd8f9cf5cfb,2
68dd5cb38d5c1dd8f9cf5cfc,68dd5cb38d5c1dd8f9cf5cfc,0
68dd5c8e8d5c1dd8f9cf5cf7,68dd5cb38d5c1dd8f9cf5cfc,1
68dd56228d5c1dd8f9cf5c52,68dd5cb38d5c1dd8f9cf5cfc,2
68dd5cce8d5c1dd8f9cf5cfd,68dd5cce8d5c1dd8f9cf5cfd,0
68dd5c8e8d5c1dd8f9cf5cf6,68dd5cce8d5c1dd8f9cf5cfd,1
68dd56228d5c1dd8f9cf5c52,68dd5cce8d5c1dd8f9cf5cfd,2
68dd5cce8d5c1dd8f9cf5cfe,68dd5cce8d5c1dd8f9cf5cfe,0
68dd5c8e8d5c1dd8f9cf5cf6,68dd5cce8d5c1dd8f9cf5cfe,1
68dd56228d5c1dd8f9cf5c52,68dd5cce8d5c1dd8f9cf5cfe,2
68dd5cce8d5c1dd8f9cf5cff,68dd5cce8d5c1dd8f9cf5cff,0
68dd5c8e8d5c1dd8f9cf5cf6,68dd5cce8d5c1dd8f9cf5cff,1
68dd56228d5c1dd8f9cf5c52,68dd5cce8d5c1dd8f9cf5cff,2
68dd5cce8d5c1dd8f9cf5d00,68dd5cce8d5c1dd8f9cf5d00,0
68dd5c8e8d5c1dd8f9cf5cf6,68dd5cce8d5c1dd8f9cf5d00,1
68dd56228d5c1dd8f9cf5c52,68dd5cce8d5c1dd8f9cf5d00,2
68dd5cfd8d5c1dd8f9cf5d01,68dd5cfd8d5c1dd8f9cf5d01,0
68dd5c8e8d5c1dd8f9cf5cf5,68dd5cfd8d5c1dd8f9cf5d01,1
68dd56228d5c1dd8f9cf5c52,68dd5cfd8d5c1dd8f9cf5d01,2
68dd5cfd8d5c1dd8f9cf5d02,68dd5cfd8d5c1dd8f9cf5d02,0
68dd5c8e8d5c1dd8f9cf5cf5,68dd5cfd8d5c1dd8f9cf5d02,1
68dd56228d5c1dd8f9cf5c52,68dd5cfd8d5c1dd8f9cf5d02,2
68dd5cfd8d5c1dd8f9cf5d03,68dd5cfd8d5c1dd8f9cf5d03,0
68dd5c8e8d5c1dd8f9cf5cf5,68dd5cfd8d5c1dd8f9cf5d03,1
68dd56228d5c1dd8f9cf5c52,68dd5cfd8d5c1dd8f9cf5d03,2
68dd5d1a8d5c1dd8f9cf5d04,68dd5d1a8d5c1dd8f9cf5d04,0
68dd5cfd8d5c1dd8f9cf5d01,68dd5d1a8d5c1dd8f9cf5d04,1
68dd5c8e8d5c1dd8f9cf5cf5,68dd5d1a8d5c1dd8f9cf5d04,2
68dd56228d5c1dd8f9cf5c52,68dd5d1a8d5c1dd8f9cf5d04,3
68dd5d1a8d5c1dd8f9cf5d05,68dd5d1a8d5c1dd8f9cf5d05,0
68dd5cfd8d5c1dd8f9cf5d01,68dd5d1a8d5c1dd8f9cf5d05,1
68dd5c8e8d5c1dd8f9cf5cf5,68dd5d1a8d5c1dd8f9cf5d05,2
68dd56228d5c1dd8f9cf5c52,68dd5d1a8d5c1dd8f9cf5d05,3
68dd5d368d5c1dd8f9cf5d06,68dd5d368d5c1dd8f9cf5d06,0
68dd56228d5c1dd8f9cf5c53,68dd5d368d5c1dd8f9cf5d06,1
68dd5d368d5c1dd8f9cf5d07,68dd5d368d5c1dd8f9cf5d07,0
68dd56228d5c1dd8f9cf5c53,68dd5d368d5c1dd8f9cf5d07,1
68dd5d408d5c1dd8f9cf5d08,68dd5d408d5c1dd8f9cf5d08,0
68dd5d368d5c1dd8f9cf5d07,68dd5d408d5c1dd8f9cf5d08,1
68dd56228d5c1dd8f9cf5c53,68dd5d408d5c1dd8f9cf5d08,2
68dd5d408d5c1dd8f9cf5d09,68dd5d408d5c1dd8f9cf5d09,0
68dd5d368d5c1dd8f9cf5d07,68dd5d408d5c1dd8f9cf5d09,1
68dd56228d5c1dd8f9cf5c53,68dd5d408d5c1dd8f9cf5d09,2
68dd5d408d5c1dd8f9cf5d0a,68dd5d408d5c1dd8f9cf5d0a,0
68dd5d368d5c1dd8f9cf5d07,68dd5d408d5c1dd8f9cf5d0a,1
68dd56228d5c1dd8f9cf5c53,68dd5d408d5c1dd8f9cf5d0a,2
68dd5d528d5c1dd8f9cf5d0b,68dd5d528d5c1dd8f9cf5d0b,0
68dd5d408d5c1dd8f9cf5d09,68dd5d528d5c1dd8f9cf5d0b,1
68dd5d368d5c1dd8f9cf5d07,68dd5d528d5c1dd8f9cf5d0b,2
68dd56228d5c1dd8f9cf5c53,68dd5d528d5c1dd8f9cf5d0b,3
68dd5d528d5c1dd8f9cf5d0c,68dd5d528d5c1dd8f9cf5d0c,0
68dd5d408d5c1dd8f9cf5d09,68dd5d528d5c1dd8f9cf5d0c,1
68dd5d368d5c1dd8f9cf5d07,68dd5d528d5c1dd8f9cf5d0c,2
68dd56228d5c1dd8f9cf5c53,68dd5d528d5c1dd8f9cf5d0c,3
68dd5d6f8d5c1dd8f9cf5d0d,68dd5d6f8d5c1dd8f9cf5d0d,0
68dd5d408d5c1dd8f9cf5d08,68dd5d6f8d5c1dd8f9cf5d0d,1
68dd5d368d5c1dd8f9cf5d07,68dd5d6f8d5c1dd8f9cf5d0d,2
68dd56228d5c1dd8f9cf5c53,68dd5d6f8d5c1dd8f9cf5d0d,3
68dd5d6f8d5c1dd8f9cf5d0e,68dd5d6f8d5c1dd8f9cf5d0e,0
68dd5d408d5c1dd8f9cf5d08,68dd5d6f8d5c1dd8f9cf5d0e,1
68dd5d368d5c1dd8f9cf5d07,68dd5d6f8d5c1dd8f9cf5d0e,2
68dd56228d5c1dd8f9cf5c53,68dd5d6f8d5c1dd8f9cf5d0e,3
68dd5d8b8d5c1dd8f9cf5d0f,68dd5d8b8d5c1dd8f9cf5d0f,0
68dd5d368d5c1dd8f9cf5d06,68dd5d8b8d5c1dd8f9cf5d0f,1
68dd56228d5c1dd8f9cf5c53,68dd5d8b8d5c1dd8f9cf5d0f,2
68dd5d8b8d5c1dd8f9cf5d10,68dd5d8b8d5c1dd8f9cf5d10,0
68dd5d368d5c1dd8f9cf5d06,68dd5d8b8d5c1dd8f9cf5d10,1
68dd56228d5c1dd8f9cf5c53,68dd5d8b8d5c1dd8f9cf5d10,2
68dd5da88d5c1dd8f9cf5d11,68dd5da88d5c1dd8f9cf5d11,0
68dd56228d5c1dd8f9cf5c54,68dd5da88d5c1dd8f9cf5d11,1
68dd5da88d5c1dd8f9cf5d12,68dd5da88d5c1dd8f9cf5d12,0
68dd56228d5c1dd8f9cf5c54,68dd5da88d5c1dd8f9cf5d12,1
68dd5da88d5c1dd8f9cf5d13,68dd5da88d5c1dd8f9cf5d13,0
68dd56228d5c1dd8f9cf5c54,68dd5da88d5c1dd8f9cf5d13,1
68dd5da88d5c1dd8f9cf5d14,68dd5da88d5c1dd8f9cf5d14,0
68dd56228d5c1dd8f9cf5c54,68dd5da88d5c1dd8f9cf5d14,1
68dd5dd68d5c1dd8f9cf5d15,68dd5dd68d5c1dd8f9cf5d15,0
68dd56228d5c1dd8f9cf5c55,68dd5dd68d5c1dd8f9cf5d15,1
68dd5dd68d5c1dd8f9cf5d16,68dd5dd68d5c1dd8f9cf5d16,0
68dd56228d5c1dd8f9cf5c55,68dd5dd68d5c1dd8f9cf5d16,1
68dd5dd68d5c1dd8f9cf5d17,68dd5dd68d5c1dd8f9cf5d17,0
68dd56228d5c1dd8f9cf5c55,68dd5dd68d5c1dd8f9cf5d17,1
68dd5dd68d5c1dd8f9cf5d18,68dd5dd68d5c1dd8f9cf5d18,0
68dd56228d5c1dd8f9cf5c55,68dd5dd68d5c1dd8f9cf5d18,1
68dd5dd68d5c1dd8f9cf5d19,68dd5dd68d5c1dd8f9cf5d19,0
68dd56228d5c1dd8f9cf5c55,68dd5dd68d5c1dd8f9cf5d19,1
68dd5dfa8d5c1dd8f9cf5d1a,68dd5dfa8d5c1dd8f9cf5d1a,0
68dd5dd68d5c1dd8f9cf5d16,68dd5dfa8d5c1dd8f9cf5d1a,1
68dd56228d5c1dd8f9cf5c55,68dd5dfa8d5c1dd8f9cf5d1a,2
68dd5dfa8d5c1dd8f9cf5d1b,68dd5dfa8d5c1dd8f9cf5d1b,0
68dd5dd68d5c1dd8f9cf5d16,68dd5dfa8d5c1dd8f9cf5d1b,1
68dd56228d5c1dd8f9cf5c55,68dd5dfa8d5c1dd8f9cf5d1b,2
68dd5dfa8d5c1dd8f9cf5d1c,68dd5dfa8d5c1dd8f9cf5d1c,0
68dd5dd68d5c1dd8f9cf5d16,68dd5dfa8d5c1dd8f9cf5d1c,1
68dd56228d5c1dd8f9cf5c55,68dd5dfa8d5c1dd8f9cf5d1c,2
68dd5dfa8d5c1dd8f9cf5d1d,68dd5dfa8d5c1dd8f9cf5d1d,0
68dd5dd68d5c1dd8f9cf5d16,68dd5dfa8d5c1dd8f9cf5d1d,1
68dd56228d5c1dd8f9cf5c55,68dd5dfa8d5c1dd8f9cf5d1d,2
68dd5e388d5c1dd8f9cf5d1e,68dd5e388d5c1dd8f9cf5d1e,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d1e,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d1e,2
68dd5e388d5c1dd8f9cf5d1f,68dd5e388d5c1dd8f9cf5d1f,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d1f,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d1f,2
68dd5e388d5c1dd8f9cf5d20,68dd5e388d5c1dd8f9cf5d20,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d20,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d20,2
68dd5e388d5c1dd8f9cf5d21,68dd5e388d5c1dd8f9cf5d21,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d21,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d21,2
68dd5e388d5c1dd8f9cf5d22,68dd5e388d5c1dd8f9cf5d22,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d22,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d22,2
68dd5e388d5c1dd8f9cf5d23,68dd5e388d5c1dd8f9cf5d23,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d23,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d23,2
68dd5e388d5c1dd8f9cf5d24,68dd5e388d5c1dd8f9cf5d24,0
68dd5dd68d5c1dd8f9cf5d15,68dd5e388d5c1dd8f9cf5d24,1
68dd56228d5c1dd8f9cf5c55,68dd5e388d5c1dd8f9cf5d24,2
68dd5e848d5c1dd8f9cf5d25,68dd5e848d5c1dd8f9cf5d25,0
68dd56228d5c1dd8f9cf5c56,68dd5e848d5c1dd8f9cf5d25,1
68dd5e848d5c1dd8f9cf5d26,68dd5e848d5c1dd8f9cf5d26,0
68dd56228d5c1dd8f9cf5c56,68dd5e848d5c1dd8f9cf5d26,1
68dd5e848d5c1dd8f9cf5d27,68dd5e848d5c1dd8f9cf5d27,0
68dd56228d5c1dd8f9cf5c56,68dd5e848d5c1dd8f9cf5d27,1
68dd5e848d5c1dd8f9cf5d28,68dd5e848d5c1dd8f9cf5d28,0
